ExcessReturn,MarketReturn,SMB,HML,RMW,CMA,MOM,EPS,HCE,DeltaNetSales,TotalLiability
-.05435067,-.013775673,-.053415801,-.13588192,-.046182536,-.15705396,.3213605,14.994,.19858715,.005869539,2856293.8
.00061277999,.0059601632,-.05280596,-.16415602,-.01564314,-.10749689,.34319752,12.2275,.19526714,-.005093534,2496283
-.030580536,-.001213685,-.011519827,-.1582081,-.045913264,-.15705396,.34123275,21.379499,.16412316,.055914171,3097850.5
-.05435067,-.013775673,-.053415801,-.13588192,.050403506,-.10415152,.39882666,14.994,.17502142,.062050752,2988481.5
-.090765737,-.031844586,.002132491,-.13588192,.015509555,-.10415152,.39005983,14.9825,.17502142,-.0044176439,1749467.5
.018282289,.10187995,.11051265,.0041357158,.0033960231,-.081640765,.20708151,12.395,.15791348,-.02993712,1395259.9
.041136514,-.0158439,-.053415801,-.047483608,.033989344,-.040737648,.35778198,11.2505,.18918993,-.02993712,1563215.1
.13369983,-.028362663,.031024784,.025392365,-.11643287,-.040737648,.30938292,16.349501,.20015861,-.040901974,3224273.3
.016852489,.10187995,.052020129,.060052175,.01686774,.023384361,.27270669,21.379499,.17543496,.005869539,4185462.5
.0038819951,.0059601632,-.05280596,-.095733277,-.0085901907,-.15097107,.28258708,14.994,.18952858,-.15560454,2988481.5
.012320182,.063584313,.05745003,-.11851811,-.07500203,-.17834865,.3808535,14.994,.19312364,-.0012957359,2856293.8
.12180984,.093737125,.0245301,.010884558,-.11643287,-.073883958,.34724665,12.2275,.17723784,.015030554,1533054.1
-.030580536,-.001213685,.066151671,-.14436473,-.046182536,-.082931198,.38023308,21.931499,.21173756,.035881013,3914429.8
.025351586,-.085462168,-.074169636,-.049637605,.0088756764,.00045474601,.36644459,12.9415,.17723784,.021909671,1188291.4
.016852489,.063030638,.085490711,.0041357158,.040031746,-.01039198,.3213605,14.994,.1427,.16982138,1150723.9
.30678216,-.070867293,-.077816434,-.19918337,.069714069,-.049281955,.31091321,24.259001,.18663275,.035881013,3883526.3
-.031410076,-.001213685,.066151671,-.025080921,.0033960231,-.040737648,.25435677,12.68,.18218333,.044101343,2562948.5
-.044122852,-.041645575,.08758761,-.10663295,-.043529753,-.049281955,.40490049,13.7175,.21173756,-.0044176439,4480018
.041136514,-.0158439,-.0746601,.060052175,.0081584472,.09452299,.30190471,12.0405,.17723784,.068749048,1533054.1
-.17162158,-.14246105,.1027834,-.13588192,-.099946916,-.17834865,.26630524,13.804,.20159897,.021705952,3313528
-.034628522,-.12245321,.024621382,.0015730161,.079242334,.067201264,.36644459,17.504999,.16412316,.078413196,3556863.8
-.12973735,.049037084,.052076161,-.18592027,.0081584472,-.10749689,.45093271,14.994,.17449139,-.0072481451,2686028.3
-.014471029,-.048856795,-.048454408,.043674253,.014937571,.09452299,.30510354,16.349501,.18459852,.000954438,1749467.5
-.007719418,.050750013,.037201997,-.14436473,-.11643287,-.17884307,.39005983,14.994,.17382281,-.005093534,2562948.5
-.014471029,-.062820822,-.10959058,-.1582081,-.010955546,-.082931198,.34120885,12.613,.18370225,.062050752,1723997.6
.018282289,.10187995,.052020129,.023674959,.040031746,.038188282,.23260647,13.5465,.14831494,.026635457,1081454.6
.094363585,.13096079,.11051265,.010884558,.001856757,.009085088,.2987774,13.823,.19076727,-.02993712,2988481.5
.021864424,.062408276,.085490711,-.049172252,-.043529753,-.068923242,.27523938,12.2275,.19076727,.021705952,3224536
.0038819951,.017168874,-.010134074,.043674253,.014937571,-.0032597079,.27270669,13.823,.18952858,.047956895,1749467.5
.016852489,.053332206,-.023627186,-.14436473,.027560476,-.082931198,.45093271,15.9045,.19526714,-.02993712,3685008.5
-.17162158,-.14246105,.1027834,-.035932671,.024619441,-.0049074842,.3213605,11.276,.14303139,.0096739819,992694.88
-.038983025,-.021275913,-.14012718,-.039820746,.040340222,-.015196784,.27270669,13.5465,.18918993,.045676257,3224536
.051103592,.060231369,.058763668,-.12744521,-.01564314,-.11268844,.45093271,12.863,.17567936,.0078511406,1526766.6
.0038819951,.017168874,-.073211618,.0656396,.014937571,-.035983551,.44152433,12.6275,.1802554,.035241369,2210421.3
.1230636,.18093295,.12830953,.14413954,.014937571,.12084357,.38455033,12.68,.17250939,.026635457,1669273.3
.012320182,.063584313,.044501059,.0015730161,.040552784,.064960979,.35477224,21.931499,.16412316,.012880193,3685008.5
-.031410076,.067389414,-.035102081,-.062716663,-.043529753,-.10421994,.20708151,14.994,.17485422,-.015387067,2953804.8
-.084101833,-.079724461,-.041902907,-.10105571,-.0048322668,-.18217406,.27270669,12.395,.1427,.05543546,1349975
-.030518288,-.03031224,.031024784,.043674253,.000020400001,.09452299,.3271293,16.349501,.17382281,.024885084,3224536
.11602659,.093737125,.0245301,-.04829463,-.010955546,.063634381,.31091321,11.276,.18459852,.16982138,2239455.5
-.051520154,.0076102261,-.073211618,-.039820746,.040552784,-.015196784,.30938292,14.994,.19312364,.035881013,2856293.8
-.035973605,-.011849879,.0083348993,-.16415602,-.0085901907,-.15705396,.2608988,21.379499,.14303139,.0420307,3410267.8
.051103592,.018597897,-.073211618,-.27736354,-.10953238,-.20675763,.42954215,12.2275,.16235685,.021909671,1126523.5
.071738899,.074171625,-.035102081,.0041357158,.067594878,.026911538,.25435677,13.5465,.19076727,.035881013,2496283
-.007719418,-.062820822,-.050087687,-.14436473,.027560476,-.049281955,.40490049,15.544,.1802554,-.025571208,1749467.5
-.044122852,-.021275913,-.0746601,-.16172452,-.04518529,-.19323646,.36644459,12.395,.18918993,.047956895,2562948.5
.028369617,-.099992044,-.074169636,-.093008891,-.010955546,-.10429738,.23260647,21.877001,.17567936,-.040901974,3313528
-.002092127,.0059601632,-.073211618,-.1203003,-.015134856,-.082931198,.27707663,20.806499,.19369411,-.040901974,4355851
.041136514,.018597897,-.010134074,-.021758594,.072343171,-.01039198,.27999961,11.823,.17371261,.0045892289,2614598.3
-.014471029,-.062820822,-.050087687,-.119666,-.11643287,-.10749689,.27145335,13.0615,.17723784,-.02993712,1150723.9
.018282289,.063030638,.085490711,-.049172252,-.043529753,-.026401605,.34120885,21.931499,.17861179,.0420307,4185462.5
-.038983025,-.021275913,-.0746601,-.082486741,.097610101,-.020573031,.28016761,11.2265,.17371261,.045770492,2614598.3
.051103592,.060231369,.058763668,-.12744521,-.010955546,-.083219543,.31091321,11.2265,.17449139,-.025571208,1631285.3
.13369983,.093737125,.052020129,.082440168,-.03256949,.09452299,.3271293,11.276,.17723784,.028081756,1395259.9
.11602659,.17521326,.045746561,.031748857,.067594878,.023384361,.27999961,14.994,.14744082,-.036178533,1150723.9
-.019201918,-.093672507,-.074169636,-.095733277,.066570759,-.012294898,.39005983,13.7175,.13670094,.0096739819,1349975
-.041033234,-.018853094,-.053415801,-.062716663,-.004973249,.063634381,.34120885,11.276,.18663275,-.0072481451,2341778.8
.012320182,.063584313,.05745003,-.049637605,-.043529753,-.10429738,.25435677,12.94,.20159897,-.015387067,3544931.8
.060737114,.060231369,.033002421,-.048089422,.0088756764,-.068567716,.33778286,21.379499,.16659454,.035881013,4480018
.051103592,.018597897,-.010134074,.0041357158,-.03256949,-.0057886778,.28258708,12.613,.13670094,.16982138,992694.88
.021537762,-.085462168,-.077816434,.023674959,.015509555,-.0032597079,.30190471,18.5455,.18459852,.005869539,2686028.3
.041707426,-.0158439,-.053415801,-.07413318,-.015134856,-.068923242,.36644459,11.2505,.18370225,.05543546,2239455.5
.094176427,.13096079,.029831901,-.01460065,.033989344,.10780333,.45093271,12.0415,.18663275,.017362582,3224536
.025351586,-.099992044,-.075311273,-.07413318,-.045913264,-.10429738,.26522014,18.5455,.18459852,-.015387067,2686028.3
-.007719418,.050750013,-.023627186,-.1582081,.027560476,-.11268844,.34319752,14.994,.18952858,.035241369,2856293.8
.10617826,.18219486,.045746561,-.048089422,.000155071,-.068923242,.35477224,12.6275,.15749641,.028992999,1150723.9
.0038819951,.0059601632,-.073211618,.0656396,.017938739,.067201264,.42734009,12.613,.18584087,.061066505,2953804.8
-.038983025,-.021275913,-.0746601,-.062716663,.019712524,-.068623863,.20708151,14.994,.17543496,.047956895,2562948.5
.071738899,.10999982,.11051265,.031748857,.040552784,.09452299,.34120885,18.5455,.17845741,.0078511406,3097850.5
.084433958,.074171625,.044501059,.024756517,.097610101,.067201264,.38198796,11.5015,.15749641,-.0083310828,1081454.6
-.084101833,-.031844586,.002132491,-.16172452,.097610101,-.049281955,.38023308,11.823,.17529425,-.0083310828,1526766.6
.041136514,.018597897,-.010134074,-.021758594,.001856757,-.040737648,.26522014,10.15,.15749641,-.0044176439,992694.88
.012320182,.063584313,.05745003,-.049637605,.019712524,-.037170172,.2987774,14.994,.20159897,.015030554,3685008.5
-.19147277,-.14246105,-.071088463,-.18592027,.0017924299,-.17834865,.3213605,12.863,.16752747,.000954438,2447304.8
-.038983025,-.041645575,.030745722,-.025080921,.040031746,.009085088,.36644459,21.877001,.17250939,.062050752,4185462.5
-.32835278,-.25939173,-.071088463,.039557375,.0052542728,.09452299,.42734009,24.259001,.20015861,.036176141,3914429.8
-.051520154,-.07745605,-.10959058,-.13588192,-.0085901907,-.083219543,.27145335,13.804,.13670094,-.0094410041,1046688.1
.12180984,.18093295,.12830953,-.022475287,-.0085901907,-.037170172,.2608988,12.94,.1427,.024885084,1170331.5
-.019201918,-.062820822,-.10959058,-.062716663,.048295055,.015097612,.36644459,12.0415,.17723784,-.0094410041,1188291.4
.048029348,.060231369,.15559757,.010884558,.040552784,.053662337,.2608988,12.6615,.14744082,.077187799,1355007
-.19147277,.049037084,.058763668,-.18592027,.079242334,-.082931198,.38023308,12.6275,.18048859,.079056248,2686028.3
-.17162158,-.14246105,-.071088463,-.040249262,.024619441,.00045474601,.21954688,13.0615,.15749641,.026635457,1355007
.074377008,.074171625,.071694575,.024756517,.040340222,.023384361,.27999961,16.483999,.20159897,.035881013,3883526.3
-.007719418,.0059601632,-.05280596,-.1203003,-.04518529,-.082931198,.28396332,11.2505,.21173756,.045676257,3224273.3
.10617826,.18219486,.13715287,-.022475287,-.027293103,-.068623863,.28969309,12.6275,.14744082,.068749048,1126523.5
.028369617,-.099992044,-.074169636,-.093008891,-.010955546,-.045494221,.35477224,11.276,.20015861,.038913269,1526766.6
-.034628522,.0056766071,-.073211618,-.16172452,-.015134856,-.17834865,.36644459,12.6275,.15681152,.044101343,1081454.6
-.034628522,-.12245321,.024621382,.0015730161,.014937571,.038188282,.35778198,21.442499,.17382281,.068749048,4480018
.12180984,.093737125,.052020129,.14413954,.0033960231,-.012080746,.30319393,12.94,.19076727,-.015387067,3556863.8
.041136514,-.0158439,-.0746601,.023674959,-.043529753,-.0049074842,.30190471,21.877001,.18584087,.005869539,3685008.5
.00061277999,.0059601632,.066151671,.14569493,-.027141746,-.012080746,.42734009,14.9825,.18918993,.047956895,2686028.3
-.05435067,.0076102261,-.05280596,-.035932671,.0033960231,-.068567716,.30190471,14.128,.17502142,.035241369,3224536
.051103592,.087307759,-.08356864,-.119666,-.01564314,-.11268844,.38198796,12.6275,.17382281,.0420307,2239455.5
-.051520154,-.07745605,-.041902907,-.1582081,-.11643287,-.17884307,.33778286,12.68,.18663275,.021705952,1563215.1
.1022357,.053621221,.037201997,.010884558,-.027293103,.10780333,.2608988,21.442499,.18663275,.05543546,3685008.5
.084433958,.038809337,.023286389,-.12744521,-.010955546,-.083219543,.31091321,16.483999,.16412316,.014902438,1850374.8
.018282289,.063030638,.05745003,.14569493,.11570346,.12321511,.30319393,12.7645,.13629481,.017362582,1349975
.1022357,.18219486,.045746561,-.048089422,.011013183,-.10245676,.3213605,13.5085,.18218333,.10348727,3410267.8
-.035973605,-.011849879,-.06772387,-.082486741,.097610101,.000071900002,.27707663,12.7645,.20159897,.021705952,2856293.8
-.044122852,-.041645575,.030745722,-.14436473,.067594878,-.18217406,.39882666,12.6275,.13201916,.079056248,992694.88
.11602659,.17521326,.12830953,-.022475287,.033989344,-.040737648,.34123275,12.6275,.14744082,.024885084,1355007
-.038104471,-.12245321,.024621382,.060052175,.000020400001,-.012080746,.30319393,12.6615,.17845741,.038913269,2411808
.021537762,.063030638,.05745003,-.093008891,.066570759,-.012005903,.31091321,10.972,.14831494,.077187799,1170331.5
-.19147277,-.13273789,.1027834,-.086407878,.024619441,-.10245676,.27999961,16.483999,.15791348,.024885084,2562948.5
.1022357,.053621221,.052076161,.010884558,-.046182536,-.081640765,.34724665,13.3585,.16412316,-.005093534,1150723.9
.084433958,.13096079,.0099293739,-.01460065,-.088197447,-.068923242,.28258708,14.128,.21173756,-.040901974,3097850.5
.048029348,.087307759,.052020129,-.049172252,-.046182536,-.068923242,.28016761,14.9825,.18102385,.035241369,3410267.8
-.05435067,-.07745605,-.041902907,-.1203003,.072343171,-.026401605,.2608988,15.544,.19076727,.05543546,2856293.8
.13369983,.17521326,.13715287,.025392365,.067594878,.09452299,.40490049,11.5015,.15749641,.0096739819,1081454.6
-.030518288,-.03031224,.030745722,-.025080921,.0033960231,.10780333,.47268564,21.442499,.18584087,-.0072481451,4623893
.018282289,.10187995,.11051265,.0041357158,.0017924299,.10780333,.40490049,13.7175,.18740095,.0096739819,3544931.8
-.038983025,-.021275913,-.14012718,-.086407878,.067594878,.063634381,.38574085,12.0415,.20015861,.0078511406,1749467.5
.016852489,.053332206,.052076161,-.07413318,-.061564714,-.10421994,.28016761,14.9825,.17502142,.035241369,2953804.8
-.084101833,-.084244236,.15384434,.060052175,.11570346,-.012080746,.30190471,12.7645,.13381176,.077187799,1349975
-.044122852,-.021275913,-.14012718,-.039820746,.015509555,-.037170172,.30190471,14.994,.18740095,.005869539,3410267.8
.082636483,.038809337,.037201997,-.010055248,-.046182536,-.015196784,.28016761,21.877001,.18740095,-.015387067,4357398.5
-.044122852,-.041645575,.030745722,-.119666,-.03256949,-.10415152,.39005983,11.2505,.17567936,.024885084,2447304.8
-.17162158,-.13273789,.038925081,-.18592027,.0033960231,-.17834865,.39005983,13.2425,.14303139,.017362582,1081454.6
.021864424,.062408276,.05745003,-.093008891,.066570759,-.012005903,.31091321,10.972,.14831494,.077187799,1349975
.1802285,-.028362663,.031024784,.026619613,-.01564314,.053662337,.27707663,12.5275,.17723784,.068749048,1081454.6
.094176427,.053621221,.037201997,.03420978,.001856757,.053662337,.27999961,12.0415,.17567936,-.0044176439,1409664.3
-.03080908,.067389414,.071694575,-.16415602,.0088756764,-.17834865,.2608988,9.6490002,.13201916,.16982138,1018817.6
-.038983025,-.018853094,-.053415801,-.082486741,.001856757,-.062300447,.3213605,11.2265,.17567936,.028992999,1188291.4
.016852489,.10187995,.052020129,-.27736354,.069714069,-.17884307,.42954215,13.5085,.14744082,-.0083310828,1631285.3
.0038819951,.017168874,-.073211618,-.1203003,-.015134856,-.083219543,.28969309,13.5465,.19369411,.035881013,2496283
.074377008,.074171625,.044501059,-.048089422,-.11643287,-.15097107,.30938292,12.94,.19369411,-.040901974,3556863.8
.041707426,-.0158439,-.0746601,.0015730161,.072343171,.023384361,.30938292,13.804,.17250939,.0045892289,2150762.8
-.055927474,-.013775673,.0083348993,-.1582081,-.000242372,-.17834865,.28396332,14.994,.14831494,.038913269,1533054.1
.30678216,-.028362663,.030745722,-.19918337,-.10953238,-.17884307,.42954215,16.349501,.23600531,-.15560454,4357398.5
-.038104471,-.041645575,-.048454408,-.1203003,-.027293103,-.11268844,.26630524,20.806499,.19510888,-.040901974,4185462.5
-.044122852,-.018362083,-.053415801,-.16172452,-.11643287,-.24207823,.3271293,14.994,.19526714,-.15560454,3544931.8
-.082877234,-.084244236,.15384434,.0015730161,.11570346,.09452299,.34319752,21.442499,.14744082,.077187799,3313528
-.090765737,-.031844586,.030745722,-.16172452,.019712524,-.082931198,.45093271,10.972,.18578859,.028465135,2953804.8
-.019201918,-.062820822,-.10959058,-.1582081,.027560476,-.083219543,.34120885,16.483999,.18740095,.0420307,2686028.3
-.090765737,-.084244236,.15384434,-.27736354,-.04518529,-.12499146,.42954215,12.9415,.19858715,.0096739819,2650822.3
.025351586,.062408276,.044501059,.14569493,.10372147,.12084357,.44152433,10.972,.17845741,.16982138,2210421.3
.094176427,.13096079,.029831901,-.12744521,.027560476,-.10415152,.38023308,12.6275,.18952858,-.005093534,2988481.5
-.32835278,-.14246105,.024621382,-.25015122,.024619441,-.17884307,.34319752,6.8425002,.18048859,.017362582,1631285.3
.1802285,-.028362663,.031024784,.026619613,.027560476,.067201264,.38574085,12.5275,.20015861,.068749048,3224536
-.007719418,.050750013,-.023627186,-.1203003,-.0085901907,-.083219543,.310215,15.9045,.15072139,.068749048,2447304.8
-.19147277,.049037084,.058763668,.039557375,-.027141746,.009085088,.42734009,14.994,.19312364,.000954438,3751180.3
-.19147277,-.14246105,-.071088463,.039557375,-.027141746,.026911538,.44152433,12.0415,.18663275,-.0094410041,2953804.8
.094363585,.13096079,.0099293739,-.01460065,-.11643287,-.045494221,.35778198,13.5465,.20015861,.047956895,2988481.5
-.051520154,-.07745605,.15384434,-.049172252,.014937571,-.0057886778,.47268564,12.9415,.18578859,.0096739819,1749467.5
-.030518288,-.001213685,.066151671,-.025080921,.0017924299,-.040737648,.3213605,10.15,.20159897,.038913269,2496283
-.044122852,-.018362083,-.053415801,-.062716663,.040340222,-.012294898,.27999961,16.483999,.18102385,-.005093534,3544931.8
.13369983,.17521326,.12830953,.082440168,.040340222,.067201264,.36644459,13.2425,.19096564,.062050752,3224273.3
-.17162158,-.13273789,.024621382,-.15385933,.017938739,-.10415152,.34120885,21.931499,.19076727,-.005093534,4094849.3
.10617826,.053621221,.037201997,.010884558,-.027293103,-.0049074842,.23260647,21.877001,.17567936,-.0012957359,3751180.3
.060737114,.060231369,.15559757,-.022475287,-.043529753,.000071900002,.47268564,18.5455,.18459852,.026635457,3751180.3
-.019201918,-.062820822,-.10959058,-.1582081,-.01564314,-.15705396,.33778286,13.3585,.19526714,.005869539,2496283
.028369617,-.085462168,-.074169636,-.11851811,.027560476,-.045494221,.2608988,12.9415,.19369411,-.02993712,2562948.5
-.19147277,-.13273789,.024621382,-.086407878,.024619441,.063634381,.2608988,17.108999,.18102385,.078413196,3313528
-.19147277,.049037084,.058763668,-.18592027,.079242334,-.082931198,.45093271,12.395,.13629481,.0096739819,1150723.9
.30678216,-.028362663,.030745722,-.19918337,.069714069,-.083219543,.51935881,17.504999,.20015861,-.00064559298,4480018
.012320182,.10187995,.11051265,-.021758594,.040552784,-.0049074842,.28396332,14.9825,.13629481,.028465135,1081454.6
-.030518288,-.03031224,.002132491,-.119666,-.046182536,-.082931198,.310215,21.931499,.13670094,.012880193,1850374.8
.074377008,.10999982,.11051265,-.010055248,.097610101,-.0032597079,.38574085,14.128,.18048859,.068749048,3544931.8
.012932429,.10187995,.11051265,-.038282137,.0081584472,-.037170172,.28969309,21.379499,.1427,-.00064559298,2988481.5
.028369617,-.099992044,-.070816234,.14569493,.024619441,.12084357,.44152433,17.504999,.16235685,.026635457,1669273.3
.012932429,.063584313,.044501059,.0015730161,.032753207,.009085088,.3213605,13.823,.19076727,-.020854553,3544931.8
-.044122852,-.018362083,-.0746601,-.16172452,-.015134856,-.17834865,.27999961,12.395,.18952858,.005869539,2562948.5
.1802285,-.070867293,-.10959058,.026619613,-.01564314,-.0032597079,.27270669,16.349501,.18584087,.005869539,1526766.6
.018282289,.063030638,.05745003,-.047483608,.019712524,-.020573031,.39005983,12.2275,.18102385,.028081756,3224536
-.035973605,-.018853094,-.053415801,-.062716663,.040340222,-.012294898,.27999961,11.5015,.16659454,-.025571208,1355007
-.19147277,-.14246105,.024621382,-.15385933,.000020400001,-.082931198,.40519717,18.5455,.17250939,-.0072481451,3313528
-.051520154,.0076102261,-.05280596,-.035932671,.040031746,-.015196784,.30938292,14.9825,.17845741,-.02993712,2496283
.094176427,.053621221,.037201997,.031748857,.001856757,.038188282,.23260647,15.544,.19312364,.015030554,2686028.3
.048029348,.018597897,.091700643,.024756517,.040552784,.023384361,.3213605,21.82,.19076727,.015030554,4094849.3
-.041033234,-.041645575,-.048454408,-.062716663,-.004973249,-.10245676,.30510354,14.9825,.19167721,.005869539,2856293.8
.028369617,.062408276,.044501059,-.038282137,.097610101,-.081640765,.23260647,13.5085,.13201916,.061498336,1126523.5
.1802285,-.070867293,-.10959058,.025392365,-.01564314,.053662337,.32824147,17.108999,.16235685,.0045892289,1395259.9
-.051520154,-.013775673,-.06772387,-.035932671,.040552784,-.0057886778,.26522014,10.15,.15749641,-.0094410041,1349975
.12180984,.093737125,.0245301,.010884558,-.045913264,.10780333,.2608988,24.259001,.18584087,.035241369,3914429.8
.10617826,.18093295,.12830953,-.04829463,-.11643287,-.049281955,.47268564,13.2425,.20015861,.014902438,3313528
-.082877234,-.084244236,-.077816434,-.039820746,.0033960231,-.020573031,.34724665,12.613,.18740095,.0045892289,1526766.6
-.055927474,.0076102261,-.073211618,-.039820746,.0017924299,-.012294898,.30938292,13.823,.19369411,.039814565,3544931.8
.048029348,.087307759,.0245301,-.038282137,-.061564714,-.068923242,.27999961,14.9825,.17567936,.015030554,1526766.6
.1802285,.093737125,.0245301,.082440168,-.0085901907,.067201264,.32824147,18.5455,.18459852,.035881013,3313528
-.044122852,-.021275913,.15002848,-.021758594,-.054831542,-.020573031,.27707663,13.7175,.18952858,.012880193,3410267.8
-.084101833,-.031844586,.002132491,-.035932671,.01686774,.00045474601,.35778198,14.4885,.19510888,.000954438,2856293.8
-.038104471,-.12245321,.038925081,-.07413318,.012116499,-.012294898,.34120885,17.504999,.17567936,-.0094410041,1749467.5
.060737114,-.0026121561,-.011519827,-.049172252,-.045913264,-.012005903,.28969309,13.7175,.17723784,.036176141,2447304.8
.13369983,.17521326,.13715287,.025392365,.048295055,.053662337,.40519717,13.5465,.15749641,.078413196,2239455.5
.082636483,.038809337,.18472166,.082440168,.014937571,.12321511,.38574085,17.504999,.17567936,-.0083310828,2856293.8
-.084101833,-.084244236,.15384434,.023674959,.024619441,.09452299,.38574085,24.259001,.19858715,-.025571208,4094849.3
-.031410076,-.001213685,.1556758,.0041357158,-.099946916,-.020573031,.36644459,12.6615,.21173756,.0045892289,2650822.3
-.030518288,.067389414,.044501059,.007649356,.079242334,-.0032597079,.26522014,14.128,.18048859,.0420307,3544931.8
.021864424,.062408276,.044501059,-.07413318,-.061564714,-.10421994,.33778286,21.379499,.18918993,-.040901974,4185462.5
-.05435067,.0076102261,.066151671,.007649356,.024619441,.064960979,.28016761,12.0415,.19076727,.024885084,3224536
-.002092127,.050750013,.052076161,.060052175,-.099946916,.009085088,.27270669,13.804,.1802554,.0420307,1850374.8
.082636483,.082595423,.0245301,-.048089422,-.04518529,-.10429738,.35778198,12.94,.18918993,.047956895,2562948.5
.1022357,.059414905,.033002421,-.04829463,-.01564314,-.073883958,.26630524,13.5465,.15749641,.05543546,1081454.6
-.12973735,-.031844586,.030745722,-.086407878,-.099946916,-.083219543,.23260647,21.931499,.17250939,.035881013,4480018
-.084101833,-.031844586,.002132491,-.16172452,.097610101,-.10421994,.34319752,12.94,.13381176,.017362582,1170331.5
.074377008,.082595423,-.08356864,.060052175,-.043529753,-.01039198,.42734009,6.8425002,.20015861,.039814565,1150723.9
-.05435067,.0076102261,.066151671,.007649356,.000020400001,.064960979,.28016761,12.0405,.19167721,-.0094410041,3556863.8
.094176427,.053621221,.037201997,-.010055248,.0088756764,-.081640765,.30938292,12.94,.20159897,-.040901974,2686028.3
.074377008,.082595423,.0245301,-.01460065,.050403506,.009085088,.27145335,13.823,.17485422,.038913269,1526766.6
.028369617,-.099992044,-.070816234,.14569493,.000020400001,.12084357,.30319393,12.5275,.20015861,-.005093534,1850374.8
-.051520154,-.013775673,.0083348993,-.1582081,-.027293103,-.17834865,.28396332,14.128,.17529425,.035241369,3224536
.012932429,.053332206,-.023627186,-.14436473,.027560476,-.11268844,.2608988,12.395,.14303139,.021909671,1349975
-.03080908,-.03031224,.030745722,-.025080921,.0033960231,-.0057886778,.3213605,12.78,.19312364,.014902438,2496283
.041707426,.018597897,-.073211618,-.27736354,-.18915111,-.20675763,.42954215,11.5015,.23600531,-.0012957359,2650822.3
.041136514,-.0158439,-.0746601,.060052175,.0081584472,.067201264,.30190471,12.6615,.18370225,.05543546,1217228.1
.00061277999,.12517516,.11051265,.060052175,.000020400001,-.0032597079,.30190471,14.128,.14744082,-.025571208,1081454.6
-.084101833,-.084244236,.15384434,.0015730161,.024619441,.038188282,.27707663,17.504999,.18218333,.024885084,3313528
-.03080908,-.03031224,.002132491,-.16415602,-.04518529,-.19323646,.2987774,6.8425002,.17485422,.000954438,1018817.6
.016852489,.10187995,.047291856,-.27736354,.069714069,-.12499146,.31091321,14.994,.13629481,.0096739819,1395259.9
.1802285,-.070867293,-.041902907,.082440168,.011013183,.12084357,.44058976,17.108999,.23600531,.035881013,4355851
-.055927474,.0076102261,-.073211618,-.086407878,.019712524,-.045494221,.36644459,14.994,.19369411,.021705952,3313528
.021864424,-.085462168,-.077816434,.060052175,.040031746,.067201264,.30190471,12.9415,.18370225,.0045892289,1723997.6
-.084101833,-.079724461,-.041902907,-.10105571,.0081584472,-.062300447,.36644459,14.4885,.18918993,.0045892289,3224273.3
.060737114,.060231369,.058763668,-.048089422,-.000242372,-.068567716,.38198796,13.3585,.17845741,-.0024843239,2562948.5
.1022357,.053621221,.037201997,.03420978,.072343171,.09452299,.27707663,13.7175,.15749641,.079056248,1395259.9
.1022357,.18219486,.12830953,.03420978,.019712524,-.0032597079,.36644459,12.6275,.14303139,-.0072481451,1170331.5
-.041033234,-.018853094,-.053415801,-.16172452,-.045913264,-.10749689,.47268564,20.806499,.20015861,.015030554,4355851
.094363585,.059414905,.15559757,.082440168,.040031746,-.012080746,.30510354,12.2275,.18048859,-.02993712,1850374.8
.1230636,.17521326,.045746561,-.010055248,-.04518529,-.068567716,.35778198,12.6275,.19858715,.005869539,3224273.3
.025351586,-.099992044,-.070816234,-.047483608,-.000242372,.015097612,.26630524,24.259001,.18370225,.047956895,4185462.5
.021864424,.0276141,.18472166,-.04829463,.0081584472,.015097612,.38023308,12.9415,.19096564,-.0072481451,3544931.8
-.32835278,-.13720618,.1027834,-.25015122,.11570346,-.10749689,.38023308,13.5465,.13381176,.077187799,1409664.3
.016852489,.063030638,.044501059,-.049637605,.019712524,-.068567716,.27999961,14.128,.18218333,.035241369,1749467.5
.30678216,.22335236,.12830953,-.19918337,-.10953238,-.20675763,.51935881,14.994,.18663275,-.005093534,1749467.5
-.32835278,-.25939173,-.071088463,.039557375,.11570346,.12321511,.30319393,17.504999,.18952858,.024885084,3751180.3
.12180984,.17521326,.12830953,.14413954,.079242334,.12321511,.38455033,14.086,.20159897,.044101343,3751180.3
.012320182,.10187995,.047291856,-.025080921,.012116499,-.015196784,.28016761,15.9045,.20159897,.10348727,3883526.3
-.055927474,-.013775673,-.053415801,-.10105571,.019712524,-.18217406,.30190471,13.5085,.14831494,.039814565,1355007
.074377008,.082595423,.0245301,-.048089422,-.045913264,-.068923242,.26630524,13.2425,.19312364,.045676257,3410267.8
-.014471029,-.048856795,.08758761,-.021758594,.040031746,-.01039198,.33778286,18.5455,.17543496,.047615107,2650822.3
.028369617,-.099992044,-.074169636,.14569493,.024619441,.12084357,.42734009,17.504999,.16235685,-.025571208,1563215.1
.016852489,.053332206,.052076161,.14569493,.10372147,.12084357,.30319393,16.483999,.18218333,-.02993712,2650822.3
.028369617,-.099992044,-.070816234,-.038282137,-.000242372,.00045474601,.27999961,17.504999,.18459852,.021705952,3410267.8
.012932429,.053332206,-.023627186,-.14436473,.027560476,-.083219543,.45093271,12.94,.17861179,.0078511406,2953804.8
.012320182,.10187995,.11051265,-.021758594,.032753207,.10780333,.45093271,13.0615,.13670094,.084651001,1126523.5
